Nodo: 166	PageRank: 0.00010738614860603002
Nodo: 14689	PageRank: 9.489718682982212e-05
Nodo: 12885	PageRank: 8.174593162608805e-05
Nodo: 15325	PageRank: 8.004289138387787e-05
Nodo: 13841	PageRank: 7.975905134350952e-05
Nodo: 1832	PageRank: 7.881291787561498e-05
Nodo: 3335	PageRank: 7.786678440772045e-05
Nodo: 7226	PageRank: 7.729910432698373e-05
Nodo: 10277	PageRank: 7.247382364072158e-05
Nodo: 13810	PageRank: 7.228459694714268e-05
Nodo: 2545	PageRank: 7.067617005172196e-05
Nodo: 864	PageRank: 7.05815567049325e-05
Nodo: 17110	PageRank: 7.029771666456415e-05
Nodo: 1447	PageRank: 6.991926327740632e-05
Nodo: 6325	PageRank: 6.916235650309069e-05
Nodo: 3297	PageRank: 6.821622303519616e-05
Nodo: 30094	PageRank: 6.812160968840672e-05
Nodo: 44	PageRank: 6.783776964803834e-05
Nodo: 2976	PageRank: 6.670240948656491e-05
Nodo: 3452	PageRank: 6.594550271224928e-05
Nodo: 7105	PageRank: 6.56616626718809e-05
Nodo: 27137	PageRank: 6.56616626718809e-05
Nodo: 7006	PageRank: 6.5472435978302e-05
Nodo: 24908	PageRank: 6.499936924435473e-05
Nodo: 3345	PageRank: 6.499936924435473e-05
Nodo: 35571	PageRank: 6.462091585719693e-05
Nodo: 9907	PageRank: 6.433707581682855e-05
Nodo: 6318	PageRank: 6.348555569572347e-05
Nodo: 60436	PageRank: 6.348555569572347e-05
Nodo: 1817	PageRank: 6.235019553425003e-05
Nodo: 35861	PageRank: 6.235019553425003e-05
Nodo: 1826	PageRank: 6.216096884067112e-05
Nodo: 479	PageRank: 6.197174214709221e-05
Nodo: 3778	PageRank: 6.130944871956604e-05
Nodo: 2911	PageRank: 6.102560867919768e-05
Nodo: 8622	PageRank: 6.064715529203986e-05
Nodo: 8768	PageRank: 6.0363315251671506e-05
Nodo: 30981	PageRank: 6.026870190488205e-05
Nodo: 4167	PageRank: 5.970102182414532e-05
Nodo: 2485	PageRank: 5.9606408477355874e-05
Nodo: 29087	PageRank: 5.922795509019805e-05
Nodo: 20123	PageRank: 5.903872839661914e-05
Nodo: 2005	PageRank: 5.8660275009461334e-05
Nodo: 3281	PageRank: 5.828182162230351e-05
Nodo: 3299	PageRank: 5.7808754888356244e-05
Nodo: 9400	PageRank: 5.7714141541566794e-05
Nodo: 17275	PageRank: 5.705184811404062e-05
Nodo: 7429	PageRank: 5.676800807367226e-05
Nodo: 5382	PageRank: 5.6484168033303895e-05
Nodo: 9799	PageRank: 5.582187460577772e-05
Nodo: 23387	PageRank: 5.5348807871830454e-05
Nodo: 39789	PageRank: 5.5159581178251546e-05
Nodo: 38169	PageRank: 5.5159581178251546e-05
Nodo: 1633	PageRank: 5.4497287750725364e-05
Nodo: 1932	PageRank: 5.4308061057146456e-05
Nodo: 28674	PageRank: 5.4118834363567555e-05
Nodo: 16499	PageRank: 5.392960766998865e-05
Nodo: 1641	PageRank: 5.374038097640974e-05
Nodo: 3344	PageRank: 5.374038097640974e-05
Nodo: 14943	PageRank: 5.3551154282830824e-05
Nodo: 1196	PageRank: 5.3551154282830824e-05
Nodo: 3343	PageRank: 5.232118077456793e-05
Nodo: 29778	PageRank: 5.1942727387410116e-05
Nodo: 69302	PageRank: 5.1942727387410116e-05
Nodo: 979	PageRank: 5.1942727387410116e-05
Nodo: 8632	PageRank: 5.15642740002523e-05
Nodo: 5909	PageRank: 5.146966065346284e-05
Nodo: 5239	PageRank: 5.146966065346284e-05
Nodo: 6573	PageRank: 5.13750473066734e-05
Nodo: 6327	PageRank: 5.0996593919515576e-05
Nodo: 12204	PageRank: 5.0901980572726125e-05
Nodo: 24385	PageRank: 5.0901980572726125e-05
Nodo: 165	PageRank: 5.080736722593667e-05
Nodo: 5474	PageRank: 5.071275387914721e-05
Nodo: 9386	PageRank: 5.071275387914721e-05
Nodo: 6317	PageRank: 5.03343004919894e-05
Nodo: 4305	PageRank: 5.03343004919894e-05
Nodo: 8944	PageRank: 5.014507379841049e-05
Nodo: 9737	PageRank: 5.0050460451621036e-05
Nodo: 5693	PageRank: 4.995584710483159e-05
Nodo: 42283	PageRank: 4.9861233758042134e-05
Nodo: 22249	PageRank: 4.9861233758042134e-05
Nodo: 5778	PageRank: 4.976662041125268e-05
Nodo: 4980	PageRank: 4.9672007064463226e-05
Nodo: 7437	PageRank: 4.948278037088432e-05
Nodo: 11216	PageRank: 4.919894033051596e-05
Nodo: 2001	PageRank: 4.900971363693705e-05
Nodo: 15109	PageRank: 4.882048694335814e-05
Nodo: 905	PageRank: 4.882048694335814e-05
Nodo: 3293	PageRank: 4.8725873596568686e-05
Nodo: 10173	PageRank: 4.863126024977923e-05
Nodo: 874	PageRank: 4.8536646902989785e-05
Nodo: 2982	PageRank: 4.815819351583196e-05
Nodo: 21004	PageRank: 4.815819351583196e-05
Nodo: 1499	PageRank: 4.815819351583196e-05
Nodo: 14326	PageRank: 4.777974012867415e-05
Nodo: 6328	PageRank: 4.740128674151633e-05
Nodo: 746	PageRank: 4.721206004793743e-05
Nodo: 8965	PageRank: 4.711744670114798e-05
Nodo: 24225	PageRank: 4.702283335435852e-05
