Nodo: 166	PageRank: 0.00010667654850510912
Nodo: 14689	PageRank: 9.480257348303266e-05
Nodo: 13841	PageRank: 8.212438501324586e-05
Nodo: 7226	PageRank: 8.117825154535132e-05
Nodo: 1832	PageRank: 7.88602245490097e-05
Nodo: 17110	PageRank: 7.630566418569446e-05
Nodo: 15325	PageRank: 7.611643749211555e-05
Nodo: 13810	PageRank: 7.488646398385266e-05
Nodo: 2545	PageRank: 7.375110382237921e-05
Nodo: 10277	PageRank: 7.308881039485303e-05
Nodo: 3335	PageRank: 7.209537025356376e-05
Nodo: 12885	PageRank: 7.077078339851141e-05
Nodo: 1447	PageRank: 7.067617005172196e-05
Nodo: 864	PageRank: 6.982464993061688e-05
Nodo: 3452	PageRank: 6.973003658382742e-05
Nodo: 27137	PageRank: 6.906774315630125e-05
Nodo: 60436	PageRank: 6.887851646272235e-05
Nodo: 3297	PageRank: 6.868928976914343e-05
Nodo: 44	PageRank: 6.859467642235398e-05
Nodo: 3345	PageRank: 6.632395609940708e-05
Nodo: 30094	PageRank: 6.575627601867036e-05
Nodo: 35861	PageRank: 6.56616626718809e-05
Nodo: 2911	PageRank: 6.485744922417056e-05
Nodo: 24908	PageRank: 6.438438249022329e-05
Nodo: 6325	PageRank: 6.42424624700391e-05
Nodo: 7006	PageRank: 6.40532357764602e-05
Nodo: 7105	PageRank: 6.395862242967074e-05
Nodo: 9400	PageRank: 6.37220890626971e-05
Nodo: 9907	PageRank: 6.358016904251292e-05
Nodo: 35571	PageRank: 6.343824902232876e-05
Nodo: 1817	PageRank: 6.291787561498675e-05
Nodo: 30981	PageRank: 6.282326226819729e-05
Nodo: 479	PageRank: 6.21136621672764e-05
Nodo: 2005	PageRank: 6.15932887599344e-05
Nodo: 8622	PageRank: 6.017408855809259e-05
Nodo: 2976	PageRank: 6.017408855809259e-05
Nodo: 7429	PageRank: 5.9417181783776966e-05
Nodo: 3778	PageRank: 5.936987511038224e-05
Nodo: 3299	PageRank: 5.927526176359278e-05
Nodo: 1826	PageRank: 5.918064841680333e-05
Nodo: 4167	PageRank: 5.908603507001387e-05
Nodo: 20123	PageRank: 5.903872839661914e-05
Nodo: 17275	PageRank: 5.818720827551407e-05
Nodo: 3281	PageRank: 5.804528825532988e-05
Nodo: 5382	PageRank: 5.785606156175097e-05
Nodo: 2485	PageRank: 5.757222152138261e-05
Nodo: 23387	PageRank: 5.700454144064589e-05
Nodo: 14943	PageRank: 5.681531474706699e-05
Nodo: 29087	PageRank: 5.577456793238299e-05
Nodo: 8768	PageRank: 5.539611454522518e-05
Nodo: 16499	PageRank: 5.5348807871830454e-05
Nodo: 3344	PageRank: 5.5301501198435725e-05
Nodo: 9799	PageRank: 5.520688785164627e-05
Nodo: 6318	PageRank: 5.520688785164627e-05
Nodo: 1633	PageRank: 5.463920777090955e-05
Nodo: 3293	PageRank: 5.369307430301501e-05
Nodo: 1196	PageRank: 5.364576762962028e-05
Nodo: 9737	PageRank: 5.350384760943611e-05
Nodo: 24385	PageRank: 5.350384760943611e-05
Nodo: 28674	PageRank: 5.322000756906774e-05
Nodo: 4305	PageRank: 5.307808754888356e-05
Nodo: 979	PageRank: 5.2794247508515205e-05
Nodo: 39789	PageRank: 5.265232748833102e-05
Nodo: 6573	PageRank: 5.255771414154157e-05
Nodo: 874	PageRank: 5.251040746814684e-05
Nodo: 38169	PageRank: 5.2368487447962654e-05
Nodo: 5239	PageRank: 5.22738741011732e-05
Nodo: 8944	PageRank: 5.20846474075943e-05
Nodo: 22249	PageRank: 5.1990034060804845e-05
Nodo: 3343	PageRank: 5.1942727387410116e-05
Nodo: 8632	PageRank: 5.1848114040620665e-05
Nodo: 5693	PageRank: 5.1800807367225936e-05
Nodo: 13814	PageRank: 5.146966065346284e-05
Nodo: 29778	PageRank: 5.0996593919515576e-05
Nodo: 1641	PageRank: 5.0996593919515576e-05
Nodo: 12204	PageRank: 5.0665447205752495e-05
Nodo: 764	PageRank: 5.000315377822631e-05
Nodo: 5909	PageRank: 4.9672007064463226e-05
Nodo: 5908	PageRank: 4.943547369748959e-05
Nodo: 15109	PageRank: 4.92935536773054e-05
Nodo: 8965	PageRank: 4.915163365712123e-05
Nodo: 21004	PageRank: 4.91043269837265e-05
Nodo: 42283	PageRank: 4.91043269837265e-05
Nodo: 165	PageRank: 4.9057020310331773e-05
Nodo: 1932	PageRank: 4.8915100290147594e-05
Nodo: 11216	PageRank: 4.8915100290147594e-05
Nodo: 8221	PageRank: 4.863126024977923e-05
Nodo: 6328	PageRank: 4.83947268828056e-05
Nodo: 69302	PageRank: 4.834742020941087e-05
Nodo: 6327	PageRank: 4.825280686262142e-05
Nodo: 7437	PageRank: 4.801627349564779e-05
Nodo: 10173	PageRank: 4.801627349564779e-05
Nodo: 5778	PageRank: 4.782704680206888e-05
Nodo: 5474	PageRank: 4.7590513435095245e-05
Nodo: 9386	PageRank: 4.749590008830579e-05
Nodo: 1951	PageRank: 4.7353980068121615e-05
Nodo: 26530	PageRank: 4.725936672133216e-05
Nodo: 1499	PageRank: 4.707014002775325e-05
Nodo: 1756	PageRank: 4.688091333417434e-05
Nodo: 905	PageRank: 4.688091333417434e-05
