Nodo: 47	PageRank: 0.005509086296371342
Nodo: 1581	PageRank: 0.0023633455187277172
Nodo: 698	PageRank: 0.0021587866294462315
Nodo: 697	PageRank: 0.0017241356212625361
Nodo: 420	PageRank: 0.0016749698156114828
Nodo: 394	PageRank: 0.0015054390509793808
Nodo: 385	PageRank: 0.0013662726927153894
Nodo: 380	PageRank: 0.001311710537993814
Nodo: 435	PageRank: 0.0012971793295967768
Nodo: 719	PageRank: 0.0011957036855933807
Nodo: 1289	PageRank: 0.0011353139762510403
Nodo: 2026	PageRank: 0.0009668633187253731
Nodo: 4033	PageRank: 0.0009565646230593657
Nodo: 1912	PageRank: 0.0008747109248228707
Nodo: 4130	PageRank: 0.0008424877294808954
Nodo: 1298	PageRank: 0.0008244147745255483
Nodo: 947	PageRank: 0.0008011673529672803
Nodo: 4122	PageRank: 0.0007892568695649261
Nodo: 730	PageRank: 0.0007776729301714942
Nodo: 3401	PageRank: 0.0007282056992814357
Nodo: 1076	PageRank: 0.0007131679290244036
Nodo: 125992	PageRank: 0.000698452516314641
Nodo: 125990	PageRank: 0.0006807437835230916
Nodo: 39539	PageRank: 0.0006804507312073922
Nodo: 125991	PageRank: 0.0006636504605945111
Nodo: 1972	PageRank: 0.0006497974589852352
Nodo: 2879	PageRank: 0.0006352578776648921
Nodo: 782	PageRank: 0.0006306234646151887
Nodo: 691	PageRank: 0.0005915721503174174
Nodo: 1067	PageRank: 0.000577932658252437
Nodo: 767	PageRank: 0.0005596336343678358
Nodo: 1226	PageRank: 0.0005594703623633748
Nodo: 521	PageRank: 0.000542213767430333
Nodo: 6308	PageRank: 0.0005374453876077386
Nodo: 2756	PageRank: 0.0005086760231293633
Nodo: 9519	PageRank: 0.0005081945800392857
Nodo: 31202	PageRank: 0.0005051175307244421
Nodo: 28902	PageRank: 0.0004821799073284848
Nodo: 6371	PageRank: 0.00048103700329725724
Nodo: 2701	PageRank: 0.00047864653369348063
Nodo: 705	PageRank: 0.0004727143175313943
Nodo: 1324	PageRank: 0.00046578990995758274
Nodo: 2849	PageRank: 0.0004612015479860608
Nodo: 816	PageRank: 0.000449253386428831
Nodo: 3901	PageRank: 0.000444995754927884
Nodo: 25929	PageRank: 0.0004429988127194752
Nodo: 1913	PageRank: 0.00043970406739868344
Nodo: 1142	PageRank: 0.000437669447035399
Nodo: 8309	PageRank: 0.00042574640424808635
Nodo: 1030	PageRank: 0.0004189140988306375
Nodo: 14203	PageRank: 0.00041738604032734775
Nodo: 2939	PageRank: 0.00041605055906008913
Nodo: 8460	PageRank: 0.00040718781974100873
Nodo: 3859	PageRank: 0.0004015486558946217
Nodo: 745	PageRank: 0.0004013309598886736
Nodo: 8	PageRank: 0.0003941762969239554
Nodo: 992	PageRank: 0.0003906889743671326
Nodo: 1834	PageRank: 0.00038897671155111753
Nodo: 716	PageRank: 0.00038804731706418516
Nodo: 2010	PageRank: 0.0003809680104092183
Nodo: 3213	PageRank: 0.00037920969651502185
Nodo: 3628	PageRank: 0.00037680248106463396
Nodo: 1761	PageRank: 0.00037604473150546836
Nodo: 1737	PageRank: 0.0003732984126611997
Nodo: 15026	PageRank: 0.00036540693244558014
Nodo: 81	PageRank: 0.0003643268253391453
Nodo: 1271	PageRank: 0.0003639081791738604
Nodo: 2971	PageRank: 0.0003601989741494366
Nodo: 612	PageRank: 0.00035881325534234366
Nodo: 11196	PageRank: 0.000355681782026013
Nodo: 2774	PageRank: 0.0003545346915331325
Nodo: 55803	PageRank: 0.0003519307123850607
Nodo: 6606	PageRank: 0.000351064114822921
Nodo: 600	PageRank: 0.00034690695840164246
Nodo: 3994	PageRank: 0.00034669344885734715
Nodo: 6104	PageRank: 0.0003450063048112492
Nodo: 599	PageRank: 0.00034158177917921907
Nodo: 1005	PageRank: 0.00034089938592980475
Nodo: 626	PageRank: 0.0003394676160445305
Nodo: 1863	PageRank: 0.00033552815562920004
Nodo: 1240	PageRank: 0.0003348834405346614
Nodo: 54	PageRank: 0.00033467830391367177
Nodo: 425	PageRank: 0.000334506658985905
Nodo: 2003	PageRank: 0.00032609605752533227
Nodo: 3174	PageRank: 0.0003237516389997371
Nodo: 6587	PageRank: 0.00032214403772504326
Nodo: 1759	PageRank: 0.00031910048010342235
Nodo: 1836	PageRank: 0.00031776499883616363
Nodo: 753	PageRank: 0.0003170658597401379
Nodo: 3861	PageRank: 0.0003169570117371639
Nodo: 6589	PageRank: 0.000313553418413398
Nodo: 45881	PageRank: 0.00030758352409643595
Nodo: 601	PageRank: 0.00030587963420372665
Nodo: 2854	PageRank: 0.0003051176981829082
Nodo: 1056	PageRank: 0.0003045232206282037
Nodo: 8210	PageRank: 0.00030443949139514673
Nodo: 3050	PageRank: 0.00030078889683386273
Nodo: 714	PageRank: 0.00030035350482196657
Nodo: 1611	PageRank: 0.00029143215503974623
Nodo: 29128	PageRank: 0.0002911056110308241
