Nodo: 47	PageRank: 0.0055102208274792645
Nodo: 1581	PageRank: 0.002368007841521773
Nodo: 698	PageRank: 0.0021567645684679054
Nodo: 697	PageRank: 0.0017205966656786615
Nodo: 420	PageRank: 0.0016671104316018687
Nodo: 394	PageRank: 0.0014991495900895848
Nodo: 385	PageRank: 0.0013678565707073837
Nodo: 380	PageRank: 0.0013091791241810582
Nodo: 435	PageRank: 0.0012937450355542232
Nodo: 719	PageRank: 0.0011969540421403646
Nodo: 1289	PageRank: 0.001140191204076609
Nodo: 2026	PageRank: 0.0009672959197628341
Nodo: 4033	PageRank: 0.0009536089811324547
Nodo: 1912	PageRank: 0.0008743118154786325
Nodo: 4130	PageRank: 0.0008460448263985992
Nodo: 1298	PageRank: 0.0008262958912948949
Nodo: 947	PageRank: 0.0007965775955085406
Nodo: 4122	PageRank: 0.0007847550278008964
Nodo: 730	PageRank: 0.0007756620330909092
Nodo: 3401	PageRank: 0.0007238894573173488
Nodo: 1076	PageRank: 0.0007128874360936629
Nodo: 125992	PageRank: 0.0006983966968259364
Nodo: 125990	PageRank: 0.0006807633203441383
Nodo: 39539	PageRank: 0.000680735410599786
Nodo: 125991	PageRank: 0.0006609585657517294
Nodo: 1972	PageRank: 0.0006479247151391943
Nodo: 2879	PageRank: 0.0006357058290617469
Nodo: 782	PageRank: 0.0006343047598952604
Nodo: 691	PageRank: 0.000591206532666402
Nodo: 1067	PageRank: 0.0005770172186376807
Nodo: 767	PageRank: 0.0005598862175542244
Nodo: 1226	PageRank: 0.00055971317713924
Nodo: 521	PageRank: 0.0005427440525730273
Nodo: 6308	PageRank: 0.0005378207736692773
Nodo: 9519	PageRank: 0.0005086718366677104
Nodo: 2756	PageRank: 0.0005067349004096592
Nodo: 31202	PageRank: 0.0005066455892277318
Nodo: 6371	PageRank: 0.0004838321641941424
Nodo: 2701	PageRank: 0.00048099653416794634
Nodo: 28902	PageRank: 0.00047956755525710735
Nodo: 705	PageRank: 0.00047351672268152356
Nodo: 1324	PageRank: 0.0004639604262152879
Nodo: 2849	PageRank: 0.00045982420210227356
Nodo: 3901	PageRank: 0.00044698571970020466
Nodo: 816	PageRank: 0.00044513809462408085
Nodo: 25929	PageRank: 0.00044369236986663047
Nodo: 1913	PageRank: 0.0004418000891995429
Nodo: 1142	PageRank: 0.0004373791856941349
Nodo: 8309	PageRank: 0.00042401600009824226
Nodo: 1030	PageRank: 0.0004171222932432183
Nodo: 14203	PageRank: 0.0004146271620981206
Nodo: 2939	PageRank: 0.0004128911759994061
Nodo: 8460	PageRank: 0.00040768879965213294
Nodo: 745	PageRank: 0.00040142585301947153
Nodo: 3859	PageRank: 0.00040032062714311946
Nodo: 8	PageRank: 0.0003933208632595567
Nodo: 992	PageRank: 0.00038948606438554744
Nodo: 1834	PageRank: 0.0003870858263712476
Nodo: 716	PageRank: 0.0003856456835626677
Nodo: 2010	PageRank: 0.0003838427140775076
Nodo: 3213	PageRank: 0.0003808898631250317
Nodo: 3628	PageRank: 0.0003735998379002048
Nodo: 1737	PageRank: 0.00037278487336511696
Nodo: 1761	PageRank: 0.0003720927117051793
Nodo: 15026	PageRank: 0.00036742620244947083
Nodo: 81	PageRank: 0.0003651766770546735
Nodo: 1271	PageRank: 0.00036485850596905704
Nodo: 2971	PageRank: 0.0003620452037383428
Nodo: 612	PageRank: 0.00035885791093330743
Nodo: 11196	PageRank: 0.00035552548745763994
Nodo: 2774	PageRank: 0.00035453748250756774
Nodo: 55803	PageRank: 0.0003520144416181176
Nodo: 6606	PageRank: 0.0003497314245300976
Nodo: 600	PageRank: 0.00034781681606752815
Nodo: 3994	PageRank: 0.00034724187533387025
Nodo: 6104	PageRank: 0.0003466557707024715
Nodo: 1005	PageRank: 0.00034381455872740496
Nodo: 599	PageRank: 0.0003406161020246287
Nodo: 626	PageRank: 0.0003360389039508476
Nodo: 425	PageRank: 0.00033462108893774953
Nodo: 1863	PageRank: 0.00033417453302811233
Nodo: 1240	PageRank: 0.0003339624189710347
Nodo: 54	PageRank: 0.00033371681322073426
Nodo: 2003	PageRank: 0.00032611419885916125
Nodo: 6587	PageRank: 0.0003227315378436596
Nodo: 3174	PageRank: 0.0003224747681956183
Nodo: 1759	PageRank: 0.0003200187106926138
Nodo: 1836	PageRank: 0.0003197619410445724
Nodo: 6589	PageRank: 0.00031636811613132984
Nodo: 3861	PageRank: 0.00031572061006235596
Nodo: 753	PageRank: 0.0003155196599030192
Nodo: 601	PageRank: 0.000307397924296493
Nodo: 45881	PageRank: 0.0003061866413916021
Nodo: 2854	PageRank: 0.00030399293548550953
Nodo: 8210	PageRank: 0.00030333426551879466
Nodo: 1056	PageRank: 0.00030307191392188286
Nodo: 714	PageRank: 0.00029990694891232937
Nodo: 3050	PageRank: 0.0002996948348552517
Nodo: 7540	PageRank: 0.0002915898450953369
Nodo: 1611	PageRank: 0.0002908921014865288
