Nodo: 47	PageRank: 0.005521055390236836
Nodo: 1581	PageRank: 0.00237049180876913
Nodo: 698	PageRank: 0.002163245211106515
Nodo: 697	PageRank: 0.0017217242193504957
Nodo: 420	PageRank: 0.0016725919053926649
Nodo: 394	PageRank: 0.001503944484169314
Nodo: 385	PageRank: 0.001374264648010677
Nodo: 380	PageRank: 0.0013059750855294115
Nodo: 435	PageRank: 0.001293633396576814
Nodo: 719	PageRank: 0.001200476251877628
Nodo: 1289	PageRank: 0.0011459517753109284
Nodo: 2026	PageRank: 0.0009674243045868548
Nodo: 4033	PageRank: 0.0009563050624368891
Nodo: 1912	PageRank: 0.0008738652595689953
Nodo: 4130	PageRank: 0.0008397707158681967
Nodo: 1298	PageRank: 0.0008208479091973214
Nodo: 947	PageRank: 0.0008044034878249322
Nodo: 4122	PageRank: 0.0007909063354561485
Nodo: 730	PageRank: 0.0007748135768625986
Nodo: 3401	PageRank: 0.0007284778192888708
Nodo: 1076	PageRank: 0.0007033423035251681
Nodo: 125992	PageRank: 0.0007012825643919667
Nodo: 39539	PageRank: 0.0006833142709779407
Nodo: 125990	PageRank: 0.0006777044123631237
Nodo: 125991	PageRank: 0.0006633867135103816
Nodo: 1972	PageRank: 0.0006474279216897229
Nodo: 2879	PageRank: 0.0006379497725076738
Nodo: 782	PageRank: 0.000627768297767946
Nodo: 691	PageRank: 0.0005947119965570538
Nodo: 1067	PageRank: 0.0005790713758220118
Nodo: 1226	PageRank: 0.0005610026073283173
Nodo: 767	PageRank: 0.0005577706589323183
Nodo: 521	PageRank: 0.0005403884701496911
Nodo: 6308	PageRank: 0.0005400702990640746
Nodo: 9519	PageRank: 0.0005076001024845812
Nodo: 31202	PageRank: 0.0005059422636700532
Nodo: 2756	PageRank: 0.0005012199349256401
Nodo: 6371	PageRank: 0.00048608168958893974
Nodo: 2701	PageRank: 0.0004806057977470138
Nodo: 28902	PageRank: 0.0004773403576577919
Nodo: 705	PageRank: 0.00047370650894311937
Nodo: 1324	PageRank: 0.00046595318196204386
Nodo: 2849	PageRank: 0.0004627212335660448
Nodo: 3901	PageRank: 0.0004506977156990637
Nodo: 816	PageRank: 0.0004467624417453861
Nodo: 25929	PageRank: 0.00044433429398673394
Nodo: 1142	PageRank: 0.00044309510133749077
Nodo: 1913	PageRank: 0.00044115258313056905
Nodo: 14203	PageRank: 0.000423184289716543
Nodo: 8309	PageRank: 0.0004217943844477973
Nodo: 1030	PageRank: 0.0004217106552147403
Nodo: 2939	PageRank: 0.0004157658796676954
Nodo: 8460	PageRank: 0.0004069073268102679
Nodo: 745	PageRank: 0.0004031395113227042
Nodo: 3859	PageRank: 0.0003983501991918454
Nodo: 8	PageRank: 0.00039429770431188805
Nodo: 992	PageRank: 0.0003923384402583549
Nodo: 1834	PageRank: 0.0003888720500097963
Nodo: 716	PageRank: 0.0003860085102392479
Nodo: 2010	PageRank: 0.00038379805848654387
Nodo: 3213	PageRank: 0.00037956135929386115
Nodo: 3628	PageRank: 0.0003746883179299454
Nodo: 1761	PageRank: 0.0003743366551511061
Nodo: 1737	PageRank: 0.0003718080323127856
Nodo: 15026	PageRank: 0.0003682076752913358
Nodo: 81	PageRank: 0.00036371978839948223
Nodo: 2971	PageRank: 0.0003631504296146948
Nodo: 612	PageRank: 0.00036162655757305797
Nodo: 1271	PageRank: 0.0003576577919261575
Nodo: 11196	PageRank: 0.00035522964416750534
Nodo: 6606	PageRank: 0.00035365553458603427
Nodo: 2774	PageRank: 0.0003511436575943252
Nodo: 55803	PageRank: 0.0003487490015288958
Nodo: 600	PageRank: 0.00034750980887965257
Nodo: 6104	PageRank: 0.00034456253987604727
Nodo: 3994	PageRank: 0.0003441104020175396
Nodo: 599	PageRank: 0.0003420506628843381
Nodo: 626	PageRank: 0.00033816562647049465
Nodo: 1240	PageRank: 0.0003377302344585984
Nodo: 425	PageRank: 0.0003375125384526503
Nodo: 54	PageRank: 0.00033727809660009077
Nodo: 1005	PageRank: 0.0003368092128949717
Nodo: 1863	PageRank: 0.00033486669468804994
Nodo: 2003	PageRank: 0.00032947453207918107
Nodo: 6587	PageRank: 0.0003231278562134627
Nodo: 3174	PageRank: 0.00032252500573545247
Nodo: 1836	PageRank: 0.0003208671669209245
Nodo: 753	PageRank: 0.00031909210718011666
Nodo: 3861	PageRank: 0.0003159438880171745
Nodo: 6589	PageRank: 0.0003159438880171745
Nodo: 1759	PageRank: 0.0003155419876985011
Nodo: 2854	PageRank: 0.00030676716407413053
Nodo: 45881	PageRank: 0.00030599685513000636
Nodo: 601	PageRank: 0.00030482464586720876
Nodo: 1056	PageRank: 0.0003046236957078721
Nodo: 714	PageRank: 0.0003039203701501935
Nodo: 8210	PageRank: 0.00030063818421436023
Nodo: 3050	PageRank: 0.00030030326728213233
Nodo: 1611	PageRank: 0.00029281787384683914
Nodo: 29128	PageRank: 0.0002922652609086631
