Nodo: 952	PageRank: 0.0003646267279454583
Nodo: 5033	PageRank: 0.00014697055213624675
Nodo: 6734	PageRank: 0.00013877316992322232
Nodo: 3858	PageRank: 0.00011109020703989393
Nodo: 4816	PageRank: 0.00010920884063034733
Nodo: 33624	PageRank: 9.37995538473943e-05
Nodo: 31336	PageRank: 9.021599878159126e-05
Nodo: 23206	PageRank: 8.8692987878625e-05
Nodo: 44499	PageRank: 8.855860456365738e-05
Nodo: 1791	PageRank: 8.533340500443464e-05
Nodo: 8544	PageRank: 8.278012202004999e-05
Nodo: 748	PageRank: 8.170505550030907e-05
Nodo: 769	PageRank: 8.036122235063294e-05
Nodo: 39822	PageRank: 7.47619175603157e-05
Nodo: 8832	PageRank: 7.422438430044525e-05
Nodo: 5711	PageRank: 7.16711013160606e-05
Nodo: 1916	PageRank: 7.010329597477177e-05
Nodo: 1098	PageRank: 6.853549063348295e-05
Nodo: 142	PageRank: 6.781877962032234e-05
Nodo: 3173	PageRank: 6.687809641554904e-05
Nodo: 3612	PageRank: 6.678850753890397e-05
Nodo: 22820	PageRank: 6.212988595336002e-05
Nodo: 5312	PageRank: 6.168194157013465e-05
Nodo: 15827	PageRank: 6.132358606355434e-05
Nodo: 14201	PageRank: 6.105481943361912e-05
Nodo: 23219	PageRank: 5.993495847555567e-05
Nodo: 2391	PageRank: 5.9666191845620445e-05
Nodo: 19524	PageRank: 5.9442219654007756e-05
Nodo: 5311	PageRank: 5.8635919764202074e-05
Nodo: 8543	PageRank: 5.7740030997751315e-05
Nodo: 9937	PageRank: 5.7516058806138625e-05
Nodo: 19377	PageRank: 5.706811442291325e-05
Nodo: 34976	PageRank: 5.666496447801041e-05
Nodo: 10138	PageRank: 5.635140340975264e-05
Nodo: 7343	PageRank: 5.612743121813995e-05
Nodo: 12372	PageRank: 5.5500309081624424e-05
Nodo: 4433	PageRank: 5.541072020497935e-05
Nodo: 12952	PageRank: 5.536592576665681e-05
Nodo: 31050	PageRank: 5.514195357504412e-05
Nodo: 36576	PageRank: 5.496277582175397e-05
Nodo: 7556	PageRank: 5.478359806846382e-05
Nodo: 8249	PageRank: 5.455962587685113e-05
Nodo: 8244	PageRank: 5.447003700020606e-05
Nodo: 2643	PageRank: 5.406688705530321e-05
Nodo: 6343	PageRank: 5.388770930201306e-05
Nodo: 3477	PageRank: 5.384291486369052e-05
Nodo: 1793	PageRank: 5.321579272717499e-05
Nodo: 27845	PageRank: 5.245428727569185e-05
Nodo: 47368	PageRank: 5.240949283736931e-05
Nodo: 3542	PageRank: 5.200634289246647e-05
Nodo: 11378	PageRank: 5.1468809632596015e-05
Nodo: 833	PageRank: 5.111045412601571e-05
Nodo: 37706	PageRank: 5.1020865249370636e-05
Nodo: 14165	PageRank: 5.066250974279034e-05
Nodo: 14979	PageRank: 5.021456535956496e-05
Nodo: 4879	PageRank: 5.00353876062748e-05
Nodo: 7943	PageRank: 4.976662097633958e-05
Nodo: 514	PageRank: 4.972182653801704e-05
Nodo: 12366	PageRank: 4.963223766137196e-05
Nodo: 7986	PageRank: 4.949785434640435e-05
Nodo: 491	PageRank: 4.9453059908081814e-05
Nodo: 15967	PageRank: 4.9229087716469124e-05
Nodo: 15078	PageRank: 4.909470440150151e-05
Nodo: 16605	PageRank: 4.9005115524856434e-05
Nodo: 52	PageRank: 4.8557171141631055e-05
Nodo: 6732	PageRank: 4.851237670330851e-05
Nodo: 38526	PageRank: 4.806443232008313e-05
Nodo: 33474	PageRank: 4.7885254566792986e-05
Nodo: 5660	PageRank: 4.7885254566792986e-05
Nodo: 11664	PageRank: 4.775087125182537e-05
Nodo: 7836	PageRank: 4.7616487936857754e-05
Nodo: 2382	PageRank: 4.757169349853522e-05
Nodo: 32283	PageRank: 4.7213337991954916e-05
Nodo: 20184	PageRank: 4.676539360872954e-05
Nodo: 12961	PageRank: 4.649662697879431e-05
Nodo: 11304	PageRank: 4.645183254047177e-05
Nodo: 29301	PageRank: 4.627265478718162e-05
Nodo: 10136	PageRank: 4.600388815724639e-05
Nodo: 1107	PageRank: 4.595909371892386e-05
Nodo: 441	PageRank: 4.582471040395624e-05
Nodo: 12073	PageRank: 4.5421560459053405e-05
Nodo: 2971	PageRank: 4.528717714408579e-05
Nodo: 17772	PageRank: 4.4704849445892794e-05
Nodo: 140	PageRank: 4.4704849445892794e-05
Nodo: 3997	PageRank: 4.461526056924772e-05
Nodo: 1794	PageRank: 4.4525671692602646e-05
Nodo: 26223	PageRank: 4.4391288377635033e-05
Nodo: 63617	PageRank: 4.4077727309377266e-05
Nodo: 30063	PageRank: 4.3943343994409654e-05
Nodo: 20899	PageRank: 4.389854955608712e-05
Nodo: 9204	PageRank: 4.3361016296216655e-05
Nodo: 32305	PageRank: 4.30474552279589e-05
Nodo: 38624	PageRank: 4.295786635131382e-05
Nodo: 74611	PageRank: 4.282348303634621e-05
Nodo: 1755	PageRank: 4.268909972137859e-05
Nodo: 3611	PageRank: 4.268909972137859e-05
Nodo: 24060	PageRank: 4.24651275297659e-05
Nodo: 15921	PageRank: 4.24651275297659e-05
Nodo: 12946	PageRank: 4.233074421479829e-05
Nodo: 14603	PageRank: 4.219636089983067e-05
